,instruction,input,output,predict
511,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[1340sun021p1]', '/mpn': '[sun021p1]', '/gtin13': '[4954628180186]', 'brand': 'Seiko', 'category': 'Jewelry', 'Tipo:': 'Reloj de buceo', 'grupo objetivo:': 'Hombres', 'Diametro:': '48 mm', 'grosor:': '14 mm', 'Forma:': 'Redondo', 'Color de la carcasa:': 'Plateado', 'cristal:': 'Cristal de zafiro', 'Material:': 'Acero inoxidable', 'description': '  \"" Seiko Men\\'s Prospex GMT Diver Kinetic Watch\""@en \""Men\\'s Watch (SUN021P1) - WATCH SHOP.com\u2122\""@en  \""', 'title': \""Seiko Men's Prospex GMT Diver Kinetic Watch\"", 'color': 'black', 'gender': 'Men', 'sku': 'SUN021P1', 'diameter': ''}""

Entity 2:""{'title': \""Seiko Men's Prospex GMT Diver Kinetic Watch\"", 'brand': 'Seiko', 'color': 'black', 'gender': 'Men', 'sku': 'SUN021P1', 'diameter': '', 'description': '  \"" Seiko Men\\'s Prospex GMT Diver Kinetic Watch\""@en \""Men\\'s Watch (SUN021P1) - WATCH SHOP.com\u2122\""@en  \""'}""",,{'Output': 'match'}," {""Output"": ""match""}"
512,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/productID': '[ecwm300edb1aer]', '/gtin13': '[4971850442240]', 'brand': '\""Casio Edifice\""', 'category': 'Jewelry', 'Alternative nr': 'ECW-M300EDB-1A', 'EAN': '4971850442240', 'Diameter': '48.4 mm', 'Water resistant': '10 Bar (Swim)', 'Warranty': '2 years of worldwide warranty + 1 year extended HW', 'See all specifications': 'Print & Fit', 'Brand': 'Casio Edifice', 'Subcategory': 'Radio Controlled', 'Name': 'Solar Wave Ceptor', 'Year': '2010', 'Display Type': 'Analog - Digital', 'Colour of the dial': 'Black', 'Hand colors\\xa0(h,m,s)': 'Silver, Silver,', 'Case Thickness': '13.3 mm', 'Case Material': 'Steel silver', 'Case Shape': 'Round', 'Case colour': 'Silver', 'Back Case Material': 'Steel silver', 'Back Case': 'Closed With Screws', 'Crystal': 'Mineral', 'Movement type': 'Radio control', 'Movement Brand': 'Casio', 'Movement part nr': '5117', 'Calendar Type': 'Day - Date - Month - Year', 'Battery': 'ECO Drive', 'Strap type info': 'Stainless steel bracelet', 'Strap Material': 'Metal', 'Band length': '160 - 220 mm', 'Clasp Type': 'Push Button Clasp', 'Band Width': '22.0 mm', 'description': '  \""Wave Ceptor Herrenfunkuhr\""@de \""Casio Wave Herrenfunkuhr ECW-M300EDB-1AER nur 299 00 \u20ac\""@de  \"" Arti', 'title': '  \""Wave Ceptor Herrenfunkuhr\""@de \""Casio Wave Herrenfunkuhr ECW-M300EDB-1AER nur 299 00 \u20ac\""@de  \"" Arti', 'sku': {'title': '  \""Wave Ceptor Herrenfunkuhr\""@de \""Casio Wave Herrenfunkuhr ECW-M300EDB-1AER nur 299 00 \u20ac\""@de  \"" Arti', 'sku': \""['ecwm300edb1aer']\""}}""

Entity 2:""{'title': '', 'brand': '', 'color': '', 'gender': '', 'sku': '', 'diameter': '', 'description': '  \""Casio G-Shock GA-100-1A4ER\""@en GA-100-1A4ER - Casio Watches\""@en  \""Casio\\xa0G-Shock GA-100-1A4ER:\\xa0sho'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
513,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100041]', 'category': 'Jewelry', 'description': '  \""Reading Rosegold Damenuhr 36mm\""@de 20 \u20ac\""@de \""Daniel Wellington Reading 36mm nur 135  \"" Artikel-Nr', 'title': 'Reading Rosegold Damenuhr 36mm', 'brand': 'Daniel Wellington', 'color': 'ros\u00e9gold', 'gender': 'unisex', 'sku': '1618 DW00100041', 'diameter': '36 mm'}""

Entity 2:""{'title': '', 'brand': '', 'color': '', 'gender': '', 'sku': '', 'diameter': '', 'description': '  \""Reading Oro Ros\u00e9 Reloj para mujer 36mm\""@es \""Daniel Wellington Reading 36mm nur 169 00 \u20ac\""@es'}""",,{'Output': 'match'}," {""Output"": ""mismatch""}"
514,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100112]', 'category': 'Jewelry', 'description': '  \""Durham Silver Damenuhr 36mm\""@de 20 \u20ac\""@de \""Daniel Wellington Durham 36mm nur 135  \"" Artikel-Nr.: 1', 'title': 'Durham Silver Damenuhr 36mm', 'brand': 'Daniel Wellington', 'color': 'silver', 'gender': 'female', 'sku': '1640 DW00100112', 'diameter': '36mm'}""

Entity 2:""{'title': '  \""Daniel Wellington Classic Lady Black Sheffield rose gold\""@nl-NL gold | 10:35 Horloge boetiek\""@nl-', 'sku': {'title': '  \""Daniel Wellington Classic Lady Black Sheffield rose gold\""@nl-NL gold | 10:35 Horloge boetiek\""@nl-', 'sku': nan}, 'description': '  \""Daniel Wellington Classic Lady Black Sheffield rose gold\""@nl-NL gold | 10:35 Horloge boetiek\""@nl-'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
515,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100112]', 'category': 'Jewelry', 'description': '  \""Durham Silver Damenuhr 36mm\""@de 20 \u20ac\""@de \""Daniel Wellington Durham 36mm nur 135  \"" Artikel-Nr.: 1', 'title': 'Durham Silver Damenuhr 36mm', 'brand': 'Daniel Wellington', 'color': 'silver', 'gender': 'female', 'sku': '1640 DW00100112', 'diameter': '36mm'}""

Entity 2:""{'title': 'Unisex Daniel Wellington klassisch Schwarz Bristol Uhr 36mm DW00100137', 'brand': 'Daniel Wellington', 'color': 'Schwarz', 'gender': 'Unisex', 'sku': 'DW00100137', 'diameter': '36mm', 'description': '  \""Unisex Daniel Wellington klassisch Schwarz Bristol Uhr 36mm DW00100137\""@de'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
516,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100136]', 'category': 'Jewelry', 'description': '  \""Unisex Daniel Wellington klassisch Schwarz St Mawes Uhr 36mm DW00100136\""@de', 'title': '', 'brand': '', 'color': '', 'gender': '', 'sku': '', 'diameter': ''}""

Entity 2:""{'title': 'Classic Black Sheffield Silver 36mm', 'brand': 'Daniel Wellington', 'color': 'Black', 'gender': 'Silver', 'sku': '36mm', 'diameter': '36mm', 'description': '  \""Classic Black Sheffield Silver 36mm\""@en \""Daniel Wellington Classic 36mm nur \u20ac 135.20\""@en'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
517,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[1340sgg731p1]', '/mpn': '[sgg731p1]', '/gtin13': '[4954628050953]', 'brand': 'Seiko', 'category': 'Jewelry', 'grupo objetivo:': 'Hombres', 'Diametro:': '37 mm', 'Forma:': 'Redondo', 'cristal:': 'Cristal de zafiro', 'Material:': 'Titanio', 'description': '  \""Titan Herrenuhr\""@de 00 \u20ac\""@de \""Seiko Titan Herrenuhr SGG731P1 nur 209  \"" Artikel-Nr.: 1340 SGG731P', 'title': 'Titan Herrenuhr', 'color': '', 'gender': 'Herren', 'sku': 'SGG731P1', 'diameter': '37 mm x Geh\u00e4useh\u00f6he 8,0 mm'}""

Entity 2:""{'title': 'Deporteura GPS Reloj para hombre Solar', 'brand': 'Seiko', 'color': 'Solar', 'gender': 'hombre', 'sku': 'SSF003J1', 'diameter': '1.035', 'description': '  \""Deporteura GPS Reloj para hombre Solar\""@es \""Seiko Deporteura Solar SSF003J1 nur 1.035 00 \u20ac\""@es'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
518,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100035]', 'category': 'Jewelry', 'description': '  \""St. Mawes Rosegold Damenuhr 36mm\""@de \""Daniel Wellington St. 36mm nur 169 00 \u20ac\""@de  \"" Artikel-Nr.:', 'title': '', 'brand': '', 'color': 'ros\u00e9-goldfarben', 'gender': '', 'sku': '1693 DW00100035', 'diameter': 'ca. 36 mm'}""

Entity 2:""{'title': 'Daniel Wellington Classic Lady Canterbury rose gold', 'brand': 'Daniel Wellington', 'color': 'rose gold', 'gender': 'Lady', 'sku': 'Canterbury', 'diameter': '10:35', 'description': '  \""Daniel Wellington Classic Lady Canterbury rose gold\""@nl-NL gold 10:35 Horloge boektiek\""@nl-NL'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
519,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[3531027780000]', '/mpn': '[27780000]', '/gtin13': '[4000897385651]', 'brand': '', 'category': 'Jewelry', 'housing diameter:': '40 mm', 'Shape:': 'Round', 'glass:': 'acrylic glass', 'Material:': 'Stainless steel', 'description': '  \""Cronoscope Max Bill\""@en \""Junghans Cronoscope Bill 027/7800.00 nur \u20ac 1 695.00\""@en', 'title': '', 'color': '', 'gender': '', 'sku': '', 'diameter': ''}""

Entity 2:""{'title': \""Junghans Men's Meister Chronoscope Automatic Chronograph Watch\"", 'brand': 'Junghans', 'color': 'dark grey', 'gender': \""Men's\"", 'sku': '027/4324.44', 'diameter': '', 'description': '  \"" Junghans Men\\'s Meister Chronoscope Automatic Chronograph Watch\""@en \""Men\\'s Watch (027/4324.44) - '}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
520,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100030]', 'category': 'Jewelry', 'description': '  \""Canterbury Rosegold Damenuhr 36mm\""@de \""Daniel Wellington Canterbury 36mm nur 139 00 \u20ac\""@de  \"" Arti', 'title': '', 'brand': '', 'color': 'ros\u00e9-goldfarben', 'gender': '', 'sku': '1641 DW00100030', 'diameter': 'ca. 36 mm'}""

Entity 2:""{'title': 'Bristol', 'brand': 'Daniel Wellington', 'color': 'Silver', 'gender': 'Ladies', 'sku': 'Bristol 36mm', 'diameter': '36mm', 'description': '  \""Bristol Silver Ladies\u00b4 Watch 36mm\""@en \""Daniel Wellington Bristol 36mm nur \u20ac 169.00\""@en'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
521,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/productID': '[99943629]', '/mpn': '[prw25001er]', '/gtin13': '[4971850944348]', 'category': 'not found', 'description': '  \""Pro Trek Gunung Bintang Herrenuhr\""@de 00 \u20ac\""@de \""Casio Pro Herrenuhr PRW-2500-1ER nur 299  \"" Artik', 'title': '  \""Pro Trek Gunung Bintang Herrenuhr\""@de 00 \u20ac\""@de \""Casio Pro Herrenuhr PRW-2500-1ER nur 299  \"" Artik', 'sku': {'title': '  \""Pro Trek Gunung Bintang Herrenuhr\""@de 00 \u20ac\""@de \""Casio Pro Herrenuhr PRW-2500-1ER nur 299  \"" Artik', 'sku': \""['4241prw25001er', 'prw25001er']\""}}""

Entity 2:""{'title': 'Mens Casio G-Shock Alarm Chronograph Watch GA-800-4AER', 'brand': 'Casio', 'color': '4AER', 'gender': 'Mens', 'sku': 'GA-800-4AER', 'diameter': '', 'description': '  \"" Mens Casio G-Shock Alarm Chronograph Watch GA-800-4AER \""Sale | The Hut\""'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
522,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[t0484172705706]', 'category': 'Jewelry', 'price': '\""36921.00\""@en, \""2017-12-09\""@en, \""INR\""@en', 'description': '  \""RELOJ TISSOT T-RACE PARA CABALLERO\""@es \""reloj tissot t-race para caballero T0484172705706-Bizzarr', 'title': 'RELOJ TISSOT T-RACE PARA CABALLERO', 'brand': 'TISSOT', 'color': 'rosa-dorado', 'gender': 'caballero', 'sku': 'T0484172705706-Bizzarro Momentos inolvidables', 'diameter': ''}""

Entity 2:""{'title': \""Tissot Men's Couturier Watch\"", 'brand': 'Tissot', 'color': 'black', 'gender': \""Men's\"", 'sku': 'T0354101105100', 'diameter': 'unknown', 'description': '  \"" Tissot Men\\'s Couturier Watch\""@en \""Men\\'s Watch (T0354101105100) - WATCH SHOP.com\u2122\""@en  \""Mens Tiss'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
523,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100035]', 'category': 'Jewelry', 'description': '  \""Damen Daniel Wellington St Mawes Rose 36mm Uhr DW00100035\""@de', 'title': '', 'brand': '', 'color': '', 'gender': '', 'sku': '', 'diameter': ''}""

Entity 2:""{'title': '  \""Montre Daniel Wellington, Classic Saint Andrews\""@fr Wellington Andrews - W0507DW\""@fr  \""Montre Dan', 'sku': {'title': '  \""Montre Daniel Wellington, Classic Saint Andrews\""@fr Wellington Andrews - W0507DW\""@fr  \""Montre Dan', 'sku': nan}, 'description': '  \""Montre Daniel Wellington, Classic Saint Andrews\""@fr Wellington Andrews - W0507DW\""@fr  \""Montre Dan'}""",,{'Output': 'match'}," {""Output"": ""mismatch""}"
524,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100009]', 'category': 'Jewelry', 'description': '  \""Herren Daniel Wellington Bristol 40mm Uhr DW00100009\""@de', 'title': 'Herren Daniel Wellington Bristol 40mm Uhr DW00100009', 'brand': 'Daniel Wellington', 'color': 'PVD rose plating', 'gender': \""Men's\"", 'sku': 'DW00100009', 'diameter': '40mm'}""

Entity 2:""{'title': 'Herren Daniel Wellington Sheffield 40mm Uhr DW00100007', 'brand': 'Daniel Wellington', 'color': 'ros\u00e9-goldfarben', 'gender': 'Herren', 'sku': '1625 DW00100007', 'diameter': '40 mm', 'description': '  \""Herren Daniel Wellington Sheffield 40mm Uhr DW00100007\""@de'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
525,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100033]', 'category': 'Jewelry', 'Tijdsaanduiding': 'Analoog', 'Waterdicht': '3 ATM', 'Materiaal kast': 'Metaal', 'Soort uurwerk': 'Quartz Japan citizen 1L22', 'Diameter': '34 mm', 'Dikte Kast': '6 mm', 'Materiaal Glas': 'Mineraal ', 'Materiaal Band': 'Leer', 'Breedte Band': '13 mm', 'Kleur Band': 'Blauw/Roze', 'description': '  \""Winchester Rosegold Damenuhr 36mm\""@de \""Daniel Wellington Winchester 36mm nur 139 00 \u20ac\""@de  \"" Arti', 'title': '', 'brand': '', 'color': 'ros\u00e9gold', 'gender': '', 'sku': '1613 DW00100033', 'diameter': '36mm'}""

Entity 2:""{'title': 'Daniel Wellington Classic Lady Black Durham rose gold', 'brand': 'Daniel Wellington', 'color': 'black', 'gender': 'Lady', 'sku': 'DW-xxx', 'diameter': '40mm', 'description': '  \""Daniel Wellington Classic Lady Black Durham rose gold\""@nl-NL gold | 10:35 Horloge boetiek\""@nl-NL'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
526,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/productID': '[srp773k1]', 'category': 'Jewelry', 'description': '  \""Seiko SRP773K1 Prospex Mar Diver\\'s\""@es \""Reloj Seiko Autom\u00e1tico  \""Reloj Seiko Prospex Mar SRP773K1', 'title': '  \""Seiko SRP773K1 Prospex Mar Diver\\'s\""@es \""Reloj Seiko Autom\u00e1tico  \""Reloj Seiko Prospex Mar SRP773K1', 'sku': {'title': '  \""Seiko SRP773K1 Prospex Mar Diver\\'s\""@es \""Reloj Seiko Autom\u00e1tico  \""Reloj Seiko Prospex Mar SRP773K1', 'sku': \""['srp773k1']\""}}""

Entity 2:""{'title': '  \""Seiko SRP705K1 Neo Classic\""@en Classic Automatic Diver\\'s 100m SRP705K1\""@en  \""Seiko Automatic Neo ', 'sku': {'title': '  \""Seiko SRP705K1 Neo Classic\""@en Classic Automatic Diver\\'s 100m SRP705K1\""@en  \""Seiko Automatic Neo ', 'sku': \""['srp705k1']\""}, 'description': '  \""Seiko SRP705K1 Neo Classic\""@en Classic Automatic Diver\\'s 100m SRP705K1\""@en  \""Seiko Automatic Neo '}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
527,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100147]', 'category': 'Jewelry'}""

Entity 2:""{'title': '  \""Classic Black Sheffield Rose Gold 36mm\""@en \""Daniel Wellington Classic 36mm nur \u20ac 169.00\""@en', 'sku': {'title': '  \""Classic Black Sheffield Rose Gold 36mm\""@en \""Daniel Wellington Classic 36mm nur \u20ac 169.00\""@en', 'sku': nan}, 'description': '  \""Classic Black Sheffield Rose Gold 36mm\""@en \""Daniel Wellington Classic 36mm nur \u20ac 169.00\""@en'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
528,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[dw00100006]', 'category': 'Jewelry', 'description': '  \"" DANIEL WELLINGTON Men\\'s St Mawes 40mm Watch \""@en \""DANIEL DW00100006 \u00a389.00 - TheWatchSuperstore.', 'title': \""DANIEL WELLINGTON Men's St Mawes 40mm Watch\"", 'brand': 'DANIEL WELLINGTON', 'color': 'rose-gold', 'gender': \""Men's\"", 'sku': 'DW00100006', 'diameter': '40mm'}""

Entity 2:""{'title': \""Reading Rose Gold Ladies' Watch 36mm\"", 'brand': 'Daniel Wellington', 'color': 'Rose Gold', 'gender': 'Ladies', 'sku': '36mm', 'diameter': '36mm', 'description': '  \""Reading Rose Gold Ladies\u00b4 Watch 36mm\""@en \""Daniel Wellington Reading 36mm nur \u20ac 169.00\""@en'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
529,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[4235gstw100g1ber]', '/mpn': '[gstw100g1ber]', '/gtin13': '[4549526125485]', 'brand': 'Casio', 'category': 'Jewelry', 'Target Group:': 'Mens', 'housing diameter:': '52 mm', 'housing height:': '16 mm', 'Shape:': 'Round', 'housing color:': 'Black', 'glass:': 'Mineral crystal', 'Material:': 'Stainless steel', 'Display:': 'Ana-Digital Digital watches and clocks have a digi', 'Dial Color:': 'Black', 'Digits:': 'Arabic', 'description': '  \"" Casio Men\\'s G-Steel Alarm Chronograph Watch\""@en \""Men\\'s Watch (GST-W100G-1BER) - WATCH SHOP.com\u2122\""', 'title': \""Casio Men's G-Steel Alarm Chronograph Watch\"", 'color': 'black', 'gender': \""Men's\"", 'sku': 'GST-W100G-1BER', 'diameter': ''}""

Entity 2:""{'title': '  \""G-Shock Speed Shifter Herrenuhr\""@de \""Casio G-Shock Herrenuhr AW-590-1AER nur 95 00 \u20ac\""@de  \"" Artik', 'sku': {'title': '  \""G-Shock Speed Shifter Herrenuhr\""@de \""Casio G-Shock Herrenuhr AW-590-1AER nur 95 00 \u20ac\""@de  \"" Artik', 'sku': \""['4232aw5901aer', 'aw5901aer']\""}, 'description': '  \""G-Shock Speed Shifter Herrenuhr\""@de \""Casio G-Shock Herrenuhr AW-590-1AER nur 95 00 \u20ac\""@de  \"" Artik'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
530,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/sku': '[h32625555]', 'category': 'Jewelry', 'Notas de la corona': 'Corona a rosca', 'Tipo de correa': 'Correa', 'Ancho de la correa': '22 mm', 'Referencia de la correa': 'H600.326.112', 'Calibre': '2893-2', 'Color de la correa': 'Marr\u00f3n', 'Carga': 'Autom\u00e1tico', 'Grosor de la caja (mm)': '10.95 mm', 'Resistencia al agua (BAR)': '10 Bar', 'Di\u00e1metro de la caja (mm)': '42 mm', 'Resistente al agua': 'Si', 'description': '  \""Hamilton American Classic JazzMaster Traveler GMT 2 Mens Watch\""@en Watch - H32625555\""@en', 'title': 'Hamilton American Classic JazzMaster Traveler GMT 2 Mens Watch', 'brand': 'Hamilton', 'color': '', 'gender': 'Mens', 'sku': 'H32625555', 'diameter': ''}""

Entity 2:""{'title': 'Hamilton Jazzmaster GMT Auto Watch H32695731', 'brand': 'Hamilton', 'color': '', 'gender': 'Gents', 'sku': 'H32695731', 'diameter': '', 'description': '  \""Hamilton Jazzmaster GMT Auto Watch H32695731\"" \""Shop Hamilton Traveler Collection at Safa Jewelers'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
531,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/mpn': '[wh100351]', 'brand': 'Cartier', 'category': 'Jewelry', 'Series': 'Santos', 'Model Number': 'WH100351', 'Size': 'Ladies', 'Case Material': '18kt Rose Gold', 'Dial Color': 'Silver Dial with Roman Numerals', 'Case Width': '25mm', 'Bezel': 'Set with Diamonds', 'Crown': 'Crown Set with a Diamond', 'Movement': 'Swiss Quartz', 'Clasp Type': 'Pin Buckle', 'Band Material': 'Brown Leather Strap with Crocodile Pattern', 'Crystal': 'Scratch Resistant Sapphire', 'Water Resistant': '30 meters/100 feet', 'Item #': 'WH100351', 'MSRP': '$25,125.00', 'Brand': 'Cartier', 'description': '  \""Cartier Santos-Dumont Watch W2009251\"" \""Shop Cartier WH100351 Watches | Northeastern Fine Jewelry\""', 'title': 'Cartier Santos-Dumont Watch W2009251', 'color': 'champagne', 'gender': 'Ladies', 'sku': 'W2009251', 'diameter': ''}""

Entity 2:""{'title': 'Cartier Ronde Louis Cartier Watch W6801005', 'brand': 'Cartier', 'color': 'white', 'gender': 'Gents', 'sku': 'W6801005', 'diameter': 40, 'description': '  \""Cartier Ronde Louis Cartier Watch W6801005\"" \""Shop W6800251 Watches | Northeastern Fine Jewelry\""  '}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
532,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'/mpn': '[1rf000104]', '/gtin13': '[636926076593]', 'category': 'Sports_and_Outdoors', 'Categorie': 'Wearables', 'Merk': 'TomTom', 'Product': 'TomTom Runner 2 Cardio', 'Uitvoering': 'Large Zwart (Zwart)', 'EAN': '0636926076593', 'SKU': '1RF0.001.04', 'Tweakers ID': '518227'}""

Entity 2:""{'title': 'Charge 2 Fitness Wristband (Large, Black)', 'brand': 'Fitbit', 'color': 'Black', 'gender': 'Large', 'sku': 'FB407SBKL', 'diameter': 'B&H', 'description': '  \"" Charge 2 Fitness Wristband (Large, Black) \""Fitbit (Large FB407SBKL B&H\""'}""",,{'Output': 'mismatch'}," {""Output"": ""mismatch""}"
